Date,SPY,SPY_vol,AAPl,AAPl_vol,MSFT,MSFT_vol
2013-04-05,134.4,159666000,53.11,95923800,24.41,50927300
2013-04-08,135.31,86571200,53.49,75207300,24.32,34759500
2013-04-09,135.77,101922200,53.58,76653500,25.18,77733800
2013-04-10,137.44,135711100,54.68,93982000,25.75,71116700
2013-04-11,137.89,110142500,54.51,82091100,24.61,130923200
2013-04-12,137.55,116359900,53.94,59653300,24.49,62886300
2013-04-15,134.36,217259000,52.69,79380000,24.4,56332900
2013-04-16,136.35,147507800,53.49,76442800,24.64,52797300
2013-04-17,134.35,226834800,50.55,236264000,24.52,52840700
2013-04-18,133.51,167583200,49.2,166574800,24.49,56906600
2013-04-19,134.67,149687600,49.01,152318600,25.32,99790700
2013-04-22,135.27,106553500,50.03,107480100,26.22,137904000
2013-04-23,136.67,166141300,50.97,166059600,26.03,59126900
2013-04-24,136.75,96781200,50.88,242412800,27.01,90946600
2013-04-25,137.31,131060600,51.25,96209400,27.16,110700200
2013-04-26,137.06,95918800,52.36,191024400,27.04,47799300
2013-04-29,137.98,88572800,53.98,160081600,27.73,59116400
2013-04-30,138.31,116010700,55.57,172884600,28.15,75165200
2013-05-01,137.1,138874200,55.13,126727300,27.83,54330900
2013-05-02,138.37,96407600,55.91,105457100,28.2,46059500
2013-05-03,139.78,144202300,56.47,90325200,28.48,46784600
2013-05-06,140.13,66882100,57.82,124160400,28.7,40978300
2013-05-07,140.84,90359200,57.56,120938300,28.33,43078300
2013-05-08,141.48,97419200,58.21,118149500,28.06,51595700
2013-05-09,141.08,106738600,57.7,99621900,27.78,46417800
2013-05-10,141.54,103203000,57.22,83713000,27.8,36394900
2013-05-13,141.66,81843200,57.45,79237200,28.09,36027600
2013-05-14,143.12,119000900,56.07,111779500,28.72,56870100
2013-05-15,143.89,120718500,54.18,185403400,28.99,46303900
2013-05-16,143.21,109913600,54.9,150801000,29.19,59382900
2013-05-17,144.6,129801000,54.73,106976100,29.86,60666700
2013-05-20,144.59,85071200,55.95,112894600,30.04,54020800
2013-05-21,144.8,95804200,55.54,114005500,29.85,48702400
2013-05-22,143.73,244031800,55.75,110759600,29.64,66047500
2013-05-23,143.31,211064400,55.85,88255300,29.25,51102700
2013-05-24,143.19,151573900,56.23,69041700,29.35,33174400
2013-05-28,144.05,143679800,55.77,96536300,29.99,48212100
2013-05-29,143.11,160363400,56.21,82644100,29.87,38412200
2013-05-30,143.64,107793800,57.05,88379900,30.0,51131000
2013-05-31,141.58,176850100,56.81,96075700,29.89,56165700
2013-06-03,142.36,168390700,56.94,93088100,30.48,51252600
2013-06-04,141.67,157631500,56.76,73182200,29.97,65529500
2013-06-05,139.69,211737800,56.23,72647400,29.79,46025100
2013-06-06,140.95,200225500,55.39,104233500,29.94,37618500
2013-06-07,142.75,188337800,55.81,101133900,30.55,40757300
2013-06-10,142.75,105667100,55.44,112538300,30.38,35994500
2013-06-11,141.27,159505400,55.28,71528100,29.84,39435900
2013-06-12,140.1,177361500,54.6,66306800,29.98,37372700
2013-06-13,142.24,163587800,55.07,71458100,29.74,45654900
2013-06-14,141.34,141197500,54.33,67966500,29.46,53192600
2013-06-17,142.43,136295600,54.57,64853600,29.98,49670100
2013-06-18,143.56,114695600,54.54,48756400,29.96,28616500
2013-06-19,141.58,206149500,53.44,77735000,29.62,30816200
2013-06-20,138.07,321255900,52.66,89327700,28.68,54493700
2013-06-21,138.51,271956800,52.24,120279600,28.49,85338500
2013-06-24,136.76,222329000,50.85,120186500,28.88,56109000
2013-06-25,138.08,162262200,50.86,78540700,28.84,44073400
2013-06-26,139.44,134848000,50.29,91931000,29.42,48665900
2013-06-27,140.26,129483700,49.75,84311500,29.65,28993100
2013-06-28,139.69,160402900,50.09,144629100,29.58,65545500
2013-07-01,140.51,131954800,51.7,97763400,29.43,31055400
2013-07-02,140.38,154863700,52.87,117466300,29.07,37630000
2013-07-03,140.44,75216400,53.16,60232200,29.13,15994400
2013-07-05,141.95,122416900,52.73,68506200,29.3,26085900
2013-07-08,142.76,108092500,52.43,74534600,29.4,32396900
2013-07-09,143.79,119298000,53.35,88146100,29.42,25318500
2013-07-10,143.84,121410100,53.15,70351400,29.72,29658800
2013-07-11,145.8,135592200,53.98,81573100,30.57,53638300
2013-07-12,145.86,104212700,53.88,69890800,30.55,35501200
2013-07-15,146.42,69450600,54.0,60479300,30.98,34142600
2013-07-16,145.87,88702100,54.35,54134500,31.06,36378500
2013-07-17,146.24,92873900,54.36,49747600,30.61,37285100
2013-07-18,147.05,103620100,54.54,54719700,30.35,49547100
2013-07-19,147.31,103831700,53.68,67180400,26.89,248428500
2013-07-22,147.59,79428600,53.85,51949100,27.42,79040700
2013-07-23,147.28,80829700,52.93,92348900,27.25,65810400
2013-07-24,146.74,112914000,55.65,147984200,27.37,52803100
2013-07-25,147.1,111088600,55.39,57373400,26.88,63213000
2013-07-26,147.25,107814600,55.71,50038100,27.08,38633600
2013-07-29,146.8,79695000,56.57,62014400,27.01,28870700
2013-07-30,146.8,85209600,57.27,77355600,27.28,45799500
2013-07-31,146.91,142388700,57.17,80739400,27.27,43898400
2013-08-01,148.6,110438400,57.69,51562700,27.12,42557900
2013-08-02,148.86,91116700,58.43,68695900,27.31,29199900
2013-08-05,148.64,54072700,59.3,79713900,27.15,30984000
2013-08-06,147.79,87495000,58.77,83714400,27.05,36331500
2013-08-07,147.32,84854700,58.74,74714500,27.46,38078600
2013-08-08,147.86,102181300,58.62,63944300,28.17,59034400
2013-08-09,147.43,91757700,57.79,66716300,28.01,26800700
2013-08-12,147.25,68593300,59.43,91108500,28.15,25493700
2013-08-13,147.69,80806000,62.25,220485300,27.8,39464100
2013-08-14,146.93,79829200,63.39,189093100,27.9,48519600
2013-08-15,144.88,152931800,63.31,122573500,27.42,33338000
2013-08-16,144.4,130868200,63.88,90576500,27.43,32866300
2013-08-19,143.48,96437600,64.56,127629600,27.07,27902500
2013-08-20,144.18,89294400,63.72,89672100,27.27,22979600
2013-08-21,143.29,159530500,63.88,83969900,27.26,37409100
2013-08-22,144.6,101471400,63.96,61051900,27.94,31169900
2013-08-23,145.09,90888900,63.71,55682900,29.97,225493800
2013-08-26,144.55,89702100,63.96,82741400,29.45,72786800
2013-08-27,142.22,158619400,62.13,106047200,28.69,58522300
2013-08-28,142.73,108113000,62.42,76902000,28.48,44257400
2013-08-29,142.95,119200500,62.53,59914400,28.94,45284700
2013-08-30,142.5,134928900,61.96,68074300,28.81,42790200
2013-09-03,143.14,142375100,62.13,82982200,27.5,154507000
2013-09-04,144.33,97389400,63.41,86258200,26.91,142320600
2013-09-05,144.51,63090500,62.98,59091900,26.94,71644900
2013-09-06,144.58,159756500,63.35,89881400,26.87,75434900
2013-09-09,145.97,87559300,64.37,85171800,27.31,49628500
2013-09-10,147.05,105847200,62.9,185798900,27.94,56881200
2013-09-11,147.51,94545900,59.47,224674100,28.24,39087500
2013-09-12,147.12,83209000,60.11,101012800,28.19,32860200
2013-09-13,147.45,72727800,59.12,74708900,28.49,40899000
2013-09-16,148.3,106299200,57.24,135926700,28.29,52839700
2013-09-17,148.96,82523300,57.9,99845200,28.4,84716500
2013-09-18,150.69,203460600,59.09,114215500,28.74,64099900
2013-09-19,150.43,146616900,60.06,101135300,29.01,42026600
2013-09-20,149.38,132867100,59.44,174825700,28.28,102904900
2013-09-23,148.69,104616500,62.39,190526700,28.24,39826100
2013-09-24,148.34,106333100,62.19,91086100,27.99,40685000
2013-09-25,147.91,117306500,61.23,79239300,28.04,28907500
2013-09-26,148.48,77146900,61.83,59305400,28.26,28504000
2013-09-27,147.8,99141800,61.39,57010100,28.7,55348000
2013-09-30,147.01,143937000,60.62,65039100,28.7,39839500
2013-10-01,148.17,127160000,62.05,88470900,28.96,36718700
2013-10-02,148.03,113350000,62.25,72296000,29.26,46946800
2013-10-03,146.67,176698000,61.47,80688300,29.2,38703800
2013-10-04,147.78,96878000,61.42,64717100,29.22,33008100
2013-10-07,146.5,96295000,62.02,78073100,28.72,35069300
2013-10-08,144.8,178015000,61.16,72729300,28.47,41017600
2013-10-09,144.9,168973000,61.88,75431300,28.52,35878600
2013-10-10,148.03,195955000,62.26,69650700,29.12,42875100
2013-10-11,148.98,105040000,62.67,66934700,29.44,30033300
2013-10-14,149.57,112106000,63.08,65474500,29.71,27757900
2013-10-15,148.49,155485000,63.41,80018400,29.75,47097800
2013-10-16,150.56,161676000,63.72,62775300,29.88,35111600
2013-10-17,151.57,129389000,64.15,63398300,30.12,31359200
2013-10-18,152.59,138316000,64.71,72635500,30.15,41811700
2013-10-21,152.6,104104000,66.3,99526700,30.18,27433500
2013-10-22,153.49,126663000,66.11,133515900,29.82,40438500
2013-10-23,152.75,105484000,66.75,78430800,29.12,58600500
2013-10-24,153.26,70350000,67.64,96191200,29.08,53209700
2013-10-25,153.96,93625000,66.88,84448000,30.82,113494000
2013-10-28,154.2,84979000,67.38,137610200,30.68,38383600
2013-10-29,155.03,87401000,65.7,158951800,30.64,31702200
2013-10-30,154.26,140002000,66.75,88540900,30.65,36997700
2013-10-31,153.82,133795000,66.47,68924100,30.54,41682300
2013-11-01,154.19,142805000,66.13,68722500,30.64,40264600
2013-11-04,154.73,85677000,66.98,61156900,31.0,28060700
2013-11-05,154.24,85825000,66.82,66303300,31.6,51681900
2013-11-06,155.03,87348000,66.63,55843900,32.93,88948800
2013-11-07,153.07,157000000,65.55,65655100,32.34,60437400
2013-11-08,155.13,136713000,66.58,69829200,32.58,36737800
2013-11-11,155.16,62614000,66.39,56863100,32.42,26872500
2013-11-12,154.84,83990000,66.51,51069200,32.22,31651600
2013-11-13,156.08,103844000,66.59,49305200,32.91,44957600
2013-11-14,156.86,103435000,67.55,70604800,32.79,46183700
2013-11-15,157.55,102818000,67.15,79480100,32.64,50601300
2013-11-18,156.99,104796000,66.33,61236000,32.08,53277500
2013-11-19,156.65,93891000,66.45,52234700,31.93,44275000
2013-11-20,156.16,124909000,65.87,48479200,32.22,32229900
2013-11-21,157.42,92841000,66.66,65506700,32.5,23064700
2013-11-22,158.21,81296000,66.48,55931400,32.65,27982000
2013-11-25,158.05,79486000,66.99,57327900,32.71,30646800
2013-11-26,158.1,86994000,68.22,100345700,32.46,34465300
2013-11-27,158.48,58800000,69.83,90862100,32.68,26002100
2013-11-29,158.38,55870900,71.12,79531900,33.14,22090400
2013-12-02,157.97,99726000,70.5,118136200,33.41,42950400
2013-12-03,157.28,116563000,72.43,112742000,33.29,52109800
2013-12-04,157.27,123033000,72.27,94452400,33.84,51983600
2013-12-05,156.57,106934000,72.64,111895000,33.02,116305000
2013-12-06,158.32,127728000,71.63,86088100,33.34,36457300
2013-12-09,158.73,70124000,72.45,80123400,33.64,30286000
2013-12-10,158.16,80976000,72.34,69567400,33.12,37828600
2013-12-11,156.38,130591000,71.8,89929700,32.68,39853400
2013-12-12,155.87,115565000,71.7,65572500,32.35,36012800
2013-12-13,155.85,107808000,70.91,83205500,31.88,40066100
2013-12-16,156.82,96195000,71.31,70648200,32.06,31734200
2013-12-17,156.32,89886000,70.99,57475600,31.74,45687700
2013-12-18,158.99,234906000,70.45,141465800,31.79,63192100
2013-12-19,158.81,136531200,69.64,80077200,31.5,34160100
2013-12-20,159.73,197087000,70.22,109103400,31.98,62649100
2013-12-23,160.58,85598000,72.92,125326600,31.82,25128700
2013-12-24,160.93,45368800,72.61,41888700,32.22,14243000
2013-12-26,161.75,63365000,72.12,51002000,32.54,17612800
2013-12-27,161.74,61814000,71.64,56471100,32.41,14563000
2013-12-30,161.72,56857000,70.93,63407400,32.41,16290500
2013-12-31,162.48,86119900,71.76,55771100,32.51,17503500
2014-01-02,160.93,119636900,70.75,58671200,32.29,30632200
2014-01-03,160.9,81390600,69.19,98116900,32.08,31134800
2014-01-06,160.43,108028200,69.57,103152700,31.4,43603700
2014-01-07,161.42,86144200,69.07,79302300,31.64,35802800
2014-01-08,161.45,96582300,69.51,64632400,31.08,59971700
2014-01-09,161.56,90683400,68.62,69787200,30.88,36516300
2014-01-10,162.0,102026400,68.16,76244000,31.32,40548800
2014-01-13,159.84,149892000,68.52,94623200,30.4,45901900
2014-01-14,161.59,105016100,69.89,83140400,31.09,41623300
2014-01-15,162.46,98525800,71.29,97909700,31.95,44812600
2014-01-16,162.25,72290600,70.89,57319500,32.06,38018700
2014-01-17,161.56,107848700,69.15,106684900,31.62,46267500
2014-01-21,162.03,88621200,70.23,82131700,31.43,31567300
2014-01-22,162.14,61270900,70.54,94996300,31.22,21904300
2014-01-23,160.81,132496900,71.14,100809800,31.34,43954000
2014-01-24,157.38,208677100,69.84,107338700,31.99,76395500
2014-01-27,156.61,180843100,70.41,138719700,31.31,44420800
2014-01-28,157.54,110463200,64.78,266380800,31.52,36205500
2014-01-29,156.03,216597300,64.05,125702500,31.86,52745900
2014-01-30,157.68,118938100,63.92,169625400,32.03,35036300
2014-01-31,156.76,194677900,64.03,116199300,32.88,93162300
2014-02-03,153.23,254837100,64.15,100366000,31.7,64063100
2014-02-04,154.3,165012400,65.08,94170300,31.59,54697900
2014-02-05,154.11,164230500,65.56,82086200,31.13,55814400
2014-02-06,156.14,132877600,65.94,64441300,31.44,35351800
2014-02-07,158.07,170787200,66.87,92570100,31.77,33260500
2014-02-10,158.37,92218800,68.06,86389800,31.98,26767000
2014-02-11,160.1,117814100,68.96,70564200,32.3,32141400
2014-02-12,160.18,94717700,68.96,77025200,32.56,27051800
2014-02-13,161.0,100542200,70.05,76849500,32.68,37635500
2014-02-14,161.89,96498400,69.99,68231100,32.69,31407500
2014-02-18,162.09,80460900,70.25,65062900,32.76,32834000
2014-02-19,161.01,126524300,69.14,78442000,32.84,29750400
2014-02-20,161.96,104998100,68.34,76464500,33.05,27526100
2014-02-21,161.78,118116400,67.58,69696200,33.25,38021300
2014-02-24,162.68,114063900,67.88,72227400,33.0,32085100
2014-02-25,162.61,117085000,67.17,57988000,32.87,30736500
2014-02-26,162.62,98677200,66.57,69054300,32.81,41041800
2014-02-27,163.48,93880800,67.89,75470500,33.15,33903400
2014-02-28,163.89,150842000,67.71,92992200,33.54,41215000
2014-03-03,162.74,167748500,67.91,59695300,33.08,29717500
2014-03-04,165.03,167545900,68.35,64785000,33.63,26802400
2014-03-05,165.17,88376900,68.5,50015700,33.37,20520100
2014-03-06,165.55,82516500,68.29,46372200,33.4,23582200
2014-03-07,165.62,114513500,68.25,55182400,33.18,26591600
2014-03-10,165.54,74939200,68.31,44646000,33.11,19006600
2014-03-11,164.72,99009100,68.98,69806100,33.29,25216400
2014-03-12,164.76,104824400,69.05,49831600,33.51,30494100
2014-03-13,162.91,155014300,68.28,64435700,33.17,32169700
2014-03-14,162.46,153919600,67.51,59299800,33.01,27195600
2014-03-17,163.93,98359500,67.78,49886200,33.31,20479600
2014-03-18,165.1,101804600,68.37,52411800,34.63,64063900
2014-03-19,164.22,176267300,68.36,56189000,34.38,35597200
2014-03-20,165.17,117241000,68.03,52099600,35.31,59269800
2014-03-21,164.53,163128000,68.56,93511600,35.16,80721800
2014-03-24,163.85,121411000,69.38,88925200,35.46,46098400
2014-03-25,164.63,103852000,70.12,70573300,35.32,43193100
2014-03-26,163.45,119843000,69.45,74942000,34.84,41977500
2014-03-27,163.1,142383000,69.15,55507900,34.46,35369200
2014-03-28,163.91,101642000,69.08,50141000,35.28,43472700
2014-03-31,165.25,99745000,69.06,42167300,35.89,46886300
2014-04-01,166.35,89193000,69.69,50190000,36.27,32605000
2014-04-02,166.9,78774000,69.81,45105200,36.2,28666700
2014-04-03,166.68,77435000,69.33,40586000,35.91,30139600
2014-04-04,164.71,169381000,68.43,68812800,34.91,51409600
2014-04-07,162.89,140803000,67.35,72462600,34.85,37559600
2014-04-08,163.56,112660000,67.35,60972100,34.86,35918600
2014-04-09,165.32,100254000,68.24,51542400,35.43,27398700
2014-04-10,161.85,172959000,67.36,59913000,34.46,45960800
2014-04-11,160.39,167251000,66.86,67929400,34.33,34330200
2014-04-14,161.65,132382000,67.12,51418500,34.3,32006600
2014-04-15,162.77,157093000,66.65,66622500,34.8,33968700
2014-04-16,164.47,105197000,66.78,53691400,35.37,30615800
2014-04-17,164.7,105255000,67.54,71083600,35.03,36688400
2014-04-21,165.28,68329000,68.35,45637200,34.97,22221200
2014-04-22,166.03,85790000,68.41,50640800,35.01,27056700
2014-04-23,165.64,73869000,67.52,98735000,34.75,24602800
2014-04-24,165.97,88170000,73.05,189977900,34.9,42381600
2014-04-25,164.61,100380000,73.59,97568800,34.94,56876800
2014-04-28,165.13,135121000,76.44,167371400,35.78,50610200
2014-04-29,165.9,84098000,76.21,84344400,35.47,29636200
2014-04-30,166.4,101508000,75.93,114160200,35.37,35458700
2014-05-01,166.42,93019000,76.11,61012000,35.02,28787400
2014-05-02,166.18,98122000,76.25,47878600,34.75,43416600
2014-05-05,166.5,75883000,77.33,71766800,34.52,22460900
2014-05-06,165.05,85454000,76.48,93641100,34.2,27112400
2014-05-07,166.02,106500000,76.21,70716100,34.51,41744500
2014-05-08,165.84,93618000,76.08,57574300,34.71,32120400
2014-05-09,166.09,83679000,75.76,72899400,34.62,29647600
2014-05-12,167.71,86940000,76.71,53302200,35.0,22782600
2014-05-13,167.86,66454000,76.83,39934300,35.64,27004800
2014-05-14,167.06,72367000,76.84,41601000,35.48,18818700
2014-05-15,165.59,154956000,76.19,57711500,34.92,37793200
2014-05-16,166.17,97458000,77.31,69064100,35.12,29867100
2014-05-19,166.78,63839000,78.23,79438800,35.05,24537400
2014-05-20,165.73,111644000,78.24,58709000,34.99,21320900
2014-05-21,167.12,89093000,78.45,49214900,35.58,22398700
2014-05-22,167.53,61549000,78.57,50190000,35.36,20201800
2014-05-23,168.2,61092800,79.46,58052400,35.37,18020000
2014-05-27,169.23,72010000,80.95,87216500,35.44,26160600
2014-05-28,169.11,66723000,80.74,78870400,35.28,25711500
2014-05-29,169.99,64377000,82.21,94118500,35.57,19888200
2014-05-30,170.26,76316000,81.9,141005200,36.1,34567600
2014-06-02,170.45,64656000,81.34,92337700,35.97,18504300
2014-06-03,170.37,65047000,82.49,73177300,35.52,18068900
2014-06-04,170.71,55529000,83.43,83870500,35.55,23209000
2014-06-05,171.82,92103000,83.76,75951400,36.34,31865200
2014-06-06,172.65,78696000,83.53,87484600,36.57,24060500
2014-06-09,172.82,65119000,84.87,75415000,36.39,15019200
2014-06-10,172.84,57129000,85.36,62777000,36.25,15117700
2014-06-11,172.24,68772000,85.01,45681000,36.03,18040000
2014-06-12,171.02,106350000,83.59,54749000,35.78,29818900
2014-06-13,171.54,82017000,82.67,54525000,36.35,26310000
2014-06-16,171.68,87424000,83.51,35561000,36.59,24205300
2014-06-17,172.16,84834000,83.4,29726000,36.75,22518600
2014-06-18,173.42,105267000,83.49,33514000,36.72,27097000
2014-06-19,173.62,85929000,83.2,35528000,36.6,19828200
2014-06-20,173.97,100587000,82.34,100898000,36.75,47764900
2014-06-23,173.92,70611000,82.27,43694000,37.02,18743900
2014-06-24,172.87,96237000,81.77,39036000,36.81,26509100
2014-06-25,173.65,82782000,81.84,36869000,37.06,20049100
2014-06-26,173.53,84312000,82.33,32629000,36.79,23604400
2014-06-27,173.86,71445100,83.31,64029000,37.25,74640000
2014-06-30,173.77,70201200,84.17,49482300,36.77,30793100
2014-07-01,174.94,90470000,84.7,38223000,36.92,26917000
2014-07-02,175.12,52475000,84.67,28465000,36.94,20208100
2014-07-03,175.98,52938800,85.16,22891800,36.86,15969300
2014-07-07,175.36,61696000,86.92,56468000,37.02,21952400
2014-07-08,174.24,108143000,86.36,65222000,36.84,31218200
2014-07-09,175.02,72992000,86.4,36436000,36.74,18445900
2014-07-10,174.33,99040000,86.08,39686000,36.76,21854700
2014-07-11,174.57,64243000,86.24,34018000,37.11,24083000
2014-07-14,175.44,58658000,87.36,42810000,37.16,21881100
2014-07-15,175.12,111307000,86.33,45477900,37.43,28748700
2014-07-16,175.76,79986400,85.84,53396300,38.87,63318000
2014-07-17,173.77,145398000,84.31,57298000,39.26,82180300
2014-07-18,175.54,124330000,85.53,49988000,39.4,43407500
2014-07-21,175.21,67592000,85.08,39079000,39.54,37604400
2014-07-22,175.98,67678000,85.79,55197000,39.53,43095800
